idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;kegiatan_usahanya;kategori;KBLI;hasilgc
17720871;SDN CIDENG 07;Jl.Sangihe No.26;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Imw5S2VhMU0xUEVyWUluRll6T1oxU2c9PSIsInZhbHVlIjoiWGYyYVo5a3lxdGhZc0M1MmV0Wkkwdz09IiwibWFjIjoiYmVhZjQ3OGE2NGM0MTU4ODdmYjk1MWU2NzEzYTFhNzhiMjlmNzNiOTU0N2VlNTZhMzFhZmQyNWYyNmM3ZGM1OCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,170651;106,810381;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17720887;SDN Cideng 09;Jl. Cilamaya No.1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InRiR2JOS1hFZEF4VGVGR01LRG03OXc9PSIsInZhbHVlIjoiODJjZDZyTTA5M3k1QmFHc3R2UkZGdz09IiwibWFjIjoiMTg5ZDJlZjhmZWY3NzI4ZTdhMjZlOWU1NTlmNzk1ZDQxNDA5NmQ4NmIxYTU5ZDllODk1N2M2ODhlZTNlZDNlMSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,177994;106,809841;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17722017;TK DARUSSALAM;Jl. Batang Hari No.42 A;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IktFOHpwZW00N0QzM0F1NWVxeXkzOUE9PSIsInZhbHVlIjoibERkaEczMDc5SUIxRnhzS1FzWEVFUT09IiwibWFjIjoiYzg1YmZkZmFiOTAxNDlkMDEzYzFlMTNiOGFjYjZmMmVjMGY1M2I1NDMyNDA4Zjk1MDY0NDk2NmVhNTRjMzQ2NyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,175231;106,808408;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17722427;KB Negeri 15 Cideng;Jl. Cimanuk No. 3B RT. 016 RW. 001;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlNad0d3eHJ6UDd3RUE5MjdDNE9yVnc9PSIsInZhbHVlIjoieW5Udk5CdHlJNEFIMGdIQTV2NzRGUT09IiwibWFjIjoiZTUwNzYzZjM3MGRiNTZjYmRjOTI1YTEzOGRmZTNiNTFkZGVkZmEzYWI1OTQwMjYzMDc1ZWY2MGZlNTM0ZDMxMiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,176546;106,811532;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17723398;PAUD ASTER 9;Jl. Cideng Barat No. 93 Rt. 002 Rw. 09;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImQ5QUJJMk94MnhocUhXTEtXUDFjV1E9PSIsInZhbHVlIjoia2RRT1RIdXczMWtvdnJ0RjIzeUZ3dz09IiwibWFjIjoiYmIxNDViODNlZmFlNmU2ZWFhMmNlN2Y5NzdkZDA4ZjI1ZTdmNjIwYWI0ZTNkN2RlMzA3NjBmNGUyNjk4MmU2MSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,179442;106,812249;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17724106;SPS PAUD ASTER V;Jl. Makian No.1 Rt 002 Rw 005;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InNvclJOcktxQmFvUWlZN0QrdDVkS2c9PSIsInZhbHVlIjoiQm93MWdpd1c3SXVHcUVybnNRL0hhUT09IiwibWFjIjoiZmE4N2NiMDExNjlhZTA4YzBkYWJiMjRhYWU1NTk1MDQ3NmVjNTZjNzRiM2M2YzlmYWEwOTZlNWIzMzQxNTE4ZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,167393;106,807312;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17724580;SANGGAR KEGIATAN BELAJAR 23;Jl. Sangihe No. 26;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImtndXBxai9zOU9ocjB0MGtlRnZvOEE9PSIsInZhbHVlIjoicHNJMUJRdW1oZkJQSzg4cURQSm55dz09IiwibWFjIjoiNTYxNWI5MWY4Mjc5YTY2OWI0NGU0NzIzZTdiYzFiODY3NjY3NzA5MzQ1MzNiOWRiMDc0N2NmNDc4OWY4NmU0ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,170651;106,810381;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17724697;SDN Cideng 02 Pg.;Jl. Lematang No. 2;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InNSb2g5dktGd2hLVnRNL1ZCQlRwSXc9PSIsInZhbHVlIjoiUmxJMzFNdTkvRHRYQUFVNVJJcjdOUT09IiwibWFjIjoiNzZiNTliODk0ZGM0MDM4MzIxYjYzYTVlOTU5ZTc0Mzc2ZjlhNjFiOTljZDM5ZjVmMWEzZDcxMmU4ZjI4M2UzYiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,172351;106,809818;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17725855;RA AL-USWAH;Jl. Petojo Viy No. 17 Rt. 010 Rw. 06;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBJNnZFVnBxRUtrOXhMem1NSUZFU0E9PSIsInZhbHVlIjoiVzFXYmFxVVNjRjZic1BpUEJCakxUUT09IiwibWFjIjoiMDU1MGIwMzUzMzYwZTYyNjYyNzZkZjM5ODZmYTJlMzQ4OTlhYzkyMGIzY2Q0MTU4OTAwZjhiNWQ1NzMxMWNmNSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,172431;106,807993;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17727577;PT SINAR MUTIARA CAKRABUANA;JL. CIDENG BARAT NO. 47, JAKARTA PUSAT;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImhvMThjcnJTVC9IOUtoZG1BcnpldlE9PSIsInZhbHVlIjoiKzJsM2pMbFExbzJFL04zR01QTmpFZz09IiwibWFjIjoiYWVhNGJjMDliNTFjYTc3ZGE4YTg5YjYxNzU4ODVlZjEyOTk1NTJiNTkxODZiMzJmMGM5M2IwOTI0ZTU2ODhmOCIsInRhZyI6IiJ9;Aktif;;;;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,170125;106,810558;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17729402;SPS PAUD ASTER VI;Jl. Taman Kota Baru Rt. 011 RW. 06;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InArSkdnT2ROUU43ajBSaUNhbUpmT3c9PSIsInZhbHVlIjoiaWxhOFVYajBpbHh6RG5DY2d1OGV0UT09IiwibWFjIjoiNmVhNDNiMWRjMmUwMjkyMjBjYTI5NmE1YmVkNWQxNTIzNThkNzAwOTQyYmU3MzAxYjk2OWM2ODRmNjZiMjY1ZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1697033;106,8052642;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17729403;SDN Cideng 10;Jl. Cilamaya No. 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Imt3V2Y3RmtvMmgvc085d2d5dU00YVE9PSIsInZhbHVlIjoibGdqM1NMMDZuclpBUFltTkg0VUV6QT09IiwibWFjIjoiNWY4OGZkMzZmNGQ3NzU4MGVjY2E3YzliNmEyYWU1MTcyOGIzMzEwMDJlYWM2Y2VhNWM2YTUzOGZmMGVhZmYwOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1782074;106,8104917;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17729408;SD DARUSSALAM;Jl. Batanghari 42 A;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlRTMG1PWlA0RzQ4SnlaV3FXZndhS0E9PSIsInZhbHVlIjoiQTlMMUs2QjhzVGJWMjNjckp0S3RJUT09IiwibWFjIjoiNmE0N2U1ZDk0ZGQ1MTAyZmQyZGY1NzFmZDNkNDAyZmZhYmYzYWM3MjM2ZDQ3NzM2YzJiNTVmZWQwZTk0NTFiOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1752308;106,8084078;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17729418;SDN Cideng 04;Jl. Cilamaya No. 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Im9VanVpUytiUVFhcFo1ZjdWdHVucFE9PSIsInZhbHVlIjoidVlnOWpoc1FjUDdlVFZSNFFmNUxaUT09IiwibWFjIjoiZmYyZjAzNGM3YTE2NDFiMDY2MjlhZTMwMWNlNzIxZDExOTAyMWRiMDU5ZDg4ZmU5ZDJjMWVkMGE3OTllMzhjMCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Pendidikan, Kategori: -, KBLI: -];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1782074;106,8104917;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17730299;BHINNEKA LIFE INDONESIA, PT;JALAN BIAK NOMOR 66, CIDENG, KOTA ADMINISTRASI JAKARTA PUSAT;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjhKS2E1Z2pmYlh2bjdVSjkxYUpTNWc9PSIsInZhbHVlIjoibnJuYy95LzZRMEQ0TVd4ZU5jT1lJUT09IiwibWFjIjoiM2Y2MDk3ZWUzOWI4NDFkNWVmNTlmYWUzN2E0M2MwMDU4ODcwYTA1OTEzMTY1ZmUxMGU1YjEzMDc4ODRmODkwMyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Asuransi Jiwa, Kategori: K, KBLI: 65111];;;20/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1664273;106,8083677;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17792173;XL PRIORITAS;Jl. KH. Hasyim Ashari No.125 8, RW.8, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ii9WQjVyRWIvRzVHUTErb2ZaYWlBQmc9PSIsInZhbHVlIjoiL3R6VjlWRUEyMVZOWGF6dm00SHo0Zz09IiwibWFjIjoiMGI0NTdkOTJhMDE4MmFjMjg4MGQ1ZGNkOGU3YzNiY2VhZGQwYjA1NDZjMTQyODdiNjNkYmQzZTlkYTE2MTM5MiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Agen Penyewaan Ruang Ritel, Kategori: N, KBLI: -]; [Kegiatan Usaha: , Kategori: N, ...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,16675806;106,8030014;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17792188;SMART CELL ITC ROXY MAS;ITC ROXY MAS, Jl. Kh Hasyim Ashari No.98B Lt.Dasar, RT.12/RW.8, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlcvQTZkT1dHdWxmS211VHgrSUdGMkE9PSIsInZhbHVlIjoiWU5vMXE5RmpOL1BPeW5iQXZRbGFUQT09IiwibWFjIjoiNDcwM2VlY2RjNThlZmM1MmE2ZWM2MDJhNWIzNTMzOWRmOWMxZGYzMjRjZWRiYjU4ZTU2ZDgzZWRiMGFlNjk3NSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Pengembangan Perdagangan, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KB...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1669146;106,8034375;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17792189;SEVEN STAR;Jl. KH. Hasyim Ashari No.125, RT.3/RW.8, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkVadGc3eVZicDVkWGtWb3dnSXYwSVE9PSIsInZhbHVlIjoiRHZ3Zmo4TTludlZiYjNzb2FEMzFIZz09IiwibWFjIjoiMzY2ZDJlMmMxYWM1NGZlOTVkYjFjYzE0OTU0Y2I1NDgyY2FhZWRjZmVlNjZhMmM4MGQxMTBkMWFkYWYwMTU0YiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Pakaian, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166752815;106,8028412;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17810313;29 CELL;Jl. Kh Hasyim Ashari No.86, RW.8, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlpiYlhLUU4xY2NRNDNCeXdYRGJXL1E9PSIsInZhbHVlIjoiNEFLS3djRXkxT1hNa1JhajY3L2VOUT09IiwibWFjIjoiMjZlMDI2ZTBlOTU1ZGExOTE3MmZkMWIwMWY5ZjUxMjZlMjY2MTdlNzc0NWU5ZmI5ODJkNmJlYTEyNzgwNzgxNiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Ponsel, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166379929;106,8026733;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17811577;99 PARTS;Jl. KH. Hasyim Ashari No.73 75, RT.3/RW.5, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImY2aVkvd2FZdHVtUVBYVjl5Ymh3Umc9PSIsInZhbHVlIjoiNVIxZHhFYldjYlJkL2RPMkJjWGVndz09IiwibWFjIjoiMWNmZjIxNzA4YzZhMTJiODg0YTdlMzk1YzYzYzljYTM0MmEzZWQ0MTczMDIyYTVkZDk1MjdiYjUxYzNlZTg4ZiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166169167;106,8068771;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17823445;AXA MANDIRI INSURANCE;GEDUNG ITC ROXY MAS BLOK B NO. 1415, JL. KH HASYIM ASHARI, RW.8, CIDENG, KECAMATAN GAMBIR, KOTA JAKARTA PUSAT, DAERAH KHUSUS IBUKOTA JAKARTA 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImU1QVJpYjk5amQrVWkzNk9SMWpPTWc9PSIsInZhbHVlIjoiV0RtOGd1MGFJVVFuTUE3dEZQanR0Zz09IiwibWFjIjoiODg0MDlkMzI0MjZiYWRmNWI4N2FjNTIyOTRiY2RjZTI1NDJlNTE2ODc3ZDgzZGRlNWI1NmE2MjE5YjY5Y2Y5NSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Agen Asuransi, Kategori: K, KBLI: -]; [Kegiatan Usaha: , Kategori: K, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1669146;106,8034375;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17840412;CAHAYA CELL;roxy, Jl. Supiori No.8A 1, RT.1/RW.5, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBIalVVZlh2VUFMdUpzcVg1MTlyZlE9PSIsInZhbHVlIjoiYUZEKzQzNGRuOWJQbzhYZW4zbTZKZz09IiwibWFjIjoiZjk1ZmRjZjhhMmMxMzk1OTFjOGIyMWJhZWQxYzViNTZhNTk3MTI4ZDFkYjNiMmEzMzI4NTg2MjJiMDM1ODYzZSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Penyedia Layanan Telekomunikasi, Kategori: J, KBLI: -]; [Kegiatan Usaha: , Kategori...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166409969;106,8074875;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17843085;CHELLO CELLULAR;JL. KH HASYIM ASHARI NO.136A, RW.8, CIDENG, KECAMATAN GAMBIR, KOTA JAKARTA PUSAT, DAERAH KHUSUS IBUKOTA JAKARTA 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkNqRys5cWcxeHIydE9LWmZYbXBGWkE9PSIsInZhbHVlIjoiSjcySk9RdWpCM0tzWXhZU1pvY090Zz09IiwibWFjIjoiZjEzYzdmYTU5Y2FlN2EyOGU5MGU2Y2YxZWFiODhjYmI3ZTkwYzE3YTM1NGE0NTE0ZDFmZTM4YjJmMjFjMmZlMSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Elektronik, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KBLI...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166861057;106,802803;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17846455;CRANIUM ROYAL ADITAMA;Cranium Tower, Jl. Musi No.31, RT.13/RW.2, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImwrUU05MGQ2a21hdGo0M1ZJUzVSZ3c9PSIsInZhbHVlIjoiRkdSN0lqSHJwSnJBbjZqWHU2ekRLdz09IiwibWFjIjoiZTBjMGE1ZmQzZTYxNDdiMmVhMWZjOTc4Mzk0OTA5MGMxYWMzOGYxNDE1YTMyMzljNzcxYTI3ZjBmYzUzZGMwYiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,173615932;106,8090134;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17848584;DQUEEN FLORIST;Jl. Cideng Barat No.29, RT.14/RW.2, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBSN21RdVd5MDFGdkk4NUZNaFVHbGc9PSIsInZhbHVlIjoiSVROV1BRVEh1ZGZyaXBJT0xQVm1Qdz09IiwibWFjIjoiOGYyMTA4MjI5NmIwOWQ1ZWMwMGY1NDY1YTMxMTMzZmYyMjFkZDQyNDcyMmE4ODZlZTg3OGJhY2UxNjZiNzhhYiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Bunga, Kategori: S, KBLI: -]; [Kegiatan Usaha: , Kategori: S, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,173727989;106,8113327;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17851032;DCOM CELLULAR;Jl. KH. Hasyim Ashari, RW.8, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkNFZmdzZ0JqSlJCV2s3MU9UUWI1dnc9PSIsInZhbHVlIjoiWTNBZVl1RC8yeld0ZFVqNVJSN0ZFdz09IiwibWFjIjoiY2Y3M2Y3NmQwMGU3NjdmYTdmZDJjNzU4MjQ5YThhNjUxNDNjZjVlZjQ3YTg1MjMxNTU0ZDA2OGU3ZmE2NTI2MiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Ponsel, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166088104;106,8031616;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17856232;DSN CELLULAR;Jl. Kh Hasyim Ashari No.8, RW.8, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjgzVWJ2NWJMN2liYlY1WkJPVitqK1E9PSIsInZhbHVlIjoiN3A0c3A3Q1MxdHExT0NPMnR5aVJDUT09IiwibWFjIjoiYTg5NjYwZjJhNjRkOTJhOWJhYTMxNzJmZmY1ZWQ4ODU2YTExMjQ4MTE0M2Q3NTA4YzM5Y2Q2OWYzNDU1Y2FmNSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Ponsel, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: G, KBLI: ]";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166837215;106,8033905;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17876180;TAM SERVICE CENTRE;Komp. Ruko Roxy Mas, Jl. Kh Hasyim Ashari No.7 Blok C4 No.6, RW.8, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjJMVEJ1RWtWcFlvUmdqSTJIZVJYVkE9PSIsInZhbHVlIjoiNVNNc3piYzBOdWZVWnBJWEFQTUg3QT09IiwibWFjIjoiOTM4MzE5ODFlNTE0Y2EwNzllOGYzYzQ4MjNmNzQwOTY5YjZmMDlhOWNjN2JhMDc5ZmFjZmY2ODhmNmNhYTViYyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Bengkel Perbaikan Elektronik, Kategori: S, KBLI: -]; [Kegiatan Usaha: , Kategori: S...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,168362141;106,804657;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17896328;GEMILANG SPAREPART;ITC ROXY MAS, LANTAI 2B, NO. 6869, JL. TANJUNG SELOR, RW.8, CIDENG, KECAMATAN GAMBIR, KOTA JAKARTA PUSAT, DAERAH KHUSUS IBUKOTA JAKARTA 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImhrTlBYRDJWZ0pBenBzbC9jQms2elE9PSIsInZhbHVlIjoiZjZzVC8rUTNoVFRCSTVWSXY3VHFRQT09IiwibWFjIjoiYjNkNWM0NWE4NTQwNGRhNmUwZjY5N2YzZDI1NDNjZmQzNzQ3YWUwNDkwYmExNDNlOWVlZjlhMzJkMTQ3MGZkMiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Perdagangan Suku Cadang Mobil, Kategori: G, KBLI: -]; [Kegiatan Usaha: , Kategori: ...";;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,1669146;106,8034375;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17897215;HP SERVICE CENTER;Jl. KH. Hasyim Ashari, RW.8, Cideng, Gambir, Central Jakarta City, Jakarta 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjVQNUJYdjA4RFUzK2hQczhySHRwckE9PSIsInZhbHVlIjoiWUpSWE9OR2w0YjJ4THlkTWxENHlDZz09IiwibWFjIjoiNDFlNzdhNGJkYmJiMDE3MGRjYTIxMDdhNzllMWQyYWMxODljMzFlMjdkNWU2NjBhMmMzOTMzYzQ5ZjdlZmEwNiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,166432858;106,8030014;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
17898665;KB NEGERI 15 CIDENG;JL. CIMANUK NO.6 3A, RT.6/RW.1, CIDENG, KECAMATAN GAMBIR, KOTA JAKARTA PUSAT, DAERAH KHUSUS IBUKOTA JAKARTA 10150;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImZ1cEtHM3J0T3BrSW9zSC9jVVNFdGc9PSIsInZhbHVlIjoiSWVBYVBLbmxSeVU4ZzZ3VXRwM3NKdz09IiwibWFjIjoiOTE2NTU4NTkyNDZkMDBmYTE5MDQ0MDdkMGMxYzBiZmQ0MzE0NTM0ZjU2ODc2NDE5Nzg1Y2ZkN2FlNTA3Zjg2MCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;Tambahan Daerah s.d 31 Desember 2025;-6,176850796;106,8114929;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
